subject,predicate,object,source
http://dbpedia.org/resource/Galileo_Galilei,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Arcetri,seed
http://dbpedia.org/resource/Galileo_Galilei,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Duchy_of_Florence,seed
http://dbpedia.org/resource/Galileo_Galilei,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Pisa,seed
http://dbpedia.org/resource/Galileo_Galilei,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Analytical_dynamics,seed
http://dbpedia.org/resource/Galileo_Galilei,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Heliocentrism,seed
http://dbpedia.org/resource/Galileo_Galilei,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Kinematics,seed
http://dbpedia.org/resource/Galileo_Galilei,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Observational_astronomy,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Cambridge,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Oxford,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Albert_Medal_(Royal_Society_of_Arts),seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Copley_Medal,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Hughes_Medal,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Member_of_the_National_Academy_of_Sciences,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Presidential_Medal_of_Freedom,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Adams_Prize,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Albert_Einstein_Award,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Albert_Einstein_Medal,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Andrew_Gemant_Award,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/BBVA_Foundation_Frontiers_of_Knowledge_Award,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Breakthrough_Prize_in_Fundamental_Physics,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Dannie_Heineman_Prize_for_Mathematical_Physics,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Dirac_Medal_(IOP),seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Eddington_Medal,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Gold_Medal_of_the_Royal_Astronomical_Society,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Institute_of_Physics_Awards,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Lilienfeld_Prize,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Naylor_Prize_and_Lectureship,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Princess_of_Asturias_Awards,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Wolf_Prize,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Dennis_W._Sciama,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Alan_Yuille,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Bernard_Carr,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Bruce_Allen_(physicist),seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Christophe_Galfard,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Christopher_Pope_(physicist),seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Don_Page_(physicist),seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Fay_Dowker,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Gary_Gibbons,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Malcolm_Perry_(physicist),seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Marika_Taylor,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Raphael_Bousso,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Raymond_Laflamme,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Thomas_Hertog,seed
http://dbpedia.org/resource/Stephen_Hawking,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Wu_Zhongchao,seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Edinburgh,seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Newcastle_upon_Tyne,seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/King's_College_London,seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Royal_Society_of_Edinburgh,seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Copley_Medal,seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Hughes_Medal,seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics,seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/High_Energy_and_Particle_Physics_Prize,seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Dirac_Medal_(IOP),seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Institute_of_Physics_Awards,seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Princess_of_Asturias_Awards,seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Oskar_Klein_Memorial_Lecture,seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Wolf_Prize_in_Physics,seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Sakurai_Prize,seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/David_Wallace_(physicist),seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Christopher_Bishop,seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Lewis_Ryder,seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Higgs_boson,seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Higgs_mechanism,seed
http://dbpedia.org/resource/Peter_Higgs,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Spontaneous_symmetry_breaking,seed
http://dbpedia.org/resource/Murray_Gell-Mann,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Santa_Fe,_New_Mexico",seed
http://dbpedia.org/resource/Murray_Gell-Mann,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Manhattan,seed
http://dbpedia.org/resource/Murray_Gell-Mann,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Massachusetts_Institute_of_Technology,seed
http://dbpedia.org/resource/Murray_Gell-Mann,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Yale_University,seed
http://dbpedia.org/resource/Murray_Gell-Mann,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Victor_Weisskopf,seed
http://dbpedia.org/resource/Murray_Gell-Mann,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Kenneth_G._Wilson,seed
http://dbpedia.org/resource/Murray_Gell-Mann,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Sidney_Coleman,seed
http://dbpedia.org/resource/Murray_Gell-Mann,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Barton_Zwiebach,seed
http://dbpedia.org/resource/Murray_Gell-Mann,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Christopher_T._Hill,seed
http://dbpedia.org/resource/Murray_Gell-Mann,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/H._Jay_Melosh,seed
http://dbpedia.org/resource/Murray_Gell-Mann,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/James_Hartle,seed
http://dbpedia.org/resource/Murray_Gell-Mann,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Kenneth_Young_(physicist),seed
http://dbpedia.org/resource/Murray_Gell-Mann,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Rod_Crewther,seed
http://dbpedia.org/resource/Murray_Gell-Mann,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Marcia_Southwick,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Austin,_Texas",seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Elliott_Cresson_Medal,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Fellow_of_the_Royal_Society,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/National_Medal_of_Science,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Andrew_Gemant_Award,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Dannie_Heineman_Prize_for_Mathematical_Physics,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Breakthrough_Prize,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Sam_Treiman,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Fernando_Quevedo,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/John_Preskill,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Mark_G._Raizen,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Electroweak_interaction,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Axion,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Weinberg_angle,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Joos–Weinberg_equation,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Minimal_subtraction_scheme,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Soft_graviton_theorem,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Technicolor_(physics),seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Unitarity_gauge,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Weinberg–Witten_theorem,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Effective_action,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Asymptotic_safety_in_quantum_gravity,seed
http://dbpedia.org/resource/Steven_Weinberg,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Louise_Weinberg,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/New_York_(state),seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/New_York_City,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Cornell_University,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Harvard_University,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Sloan_Research_Fellowship,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Richtmyer_Memorial_Award,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Oskar_Klein_Memorial_Lecture,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/J._Robert_Oppenheimer_Memorial_Prize,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Julian_Schwinger,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Electroweak_interaction,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Chiral_color,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/GIM_mechanism,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Georgi–Glashow_model,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Glashow_resonance,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Rho_meson,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Superstring_theory,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Trinification,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Very_special_relativity,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Weak_hypercharge,seed
http://dbpedia.org/resource/Sheldon_Glashow,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Weinberg_angle,seed
http://dbpedia.org/resource/Abdus_Salam,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Oxford,seed
http://dbpedia.org/resource/Abdus_Salam,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Pakistan,seed
http://dbpedia.org/resource/Abdus_Salam,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/British_Raj,seed
http://dbpedia.org/resource/Abdus_Salam,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Jhang,seed
http://dbpedia.org/resource/Abdus_Salam,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Punjab_Province_(British_India),seed
http://dbpedia.org/resource/Abdus_Salam,http://dbpedia.org/ontology/almaMater,"http://dbpedia.org/resource/St_John's_College,_Cambridge",seed
http://dbpedia.org/resource/Abdus_Salam,http://dbpedia.org/ontology/almaMater,"http://dbpedia.org/resource/Government_College_University,_Lahore",seed
http://dbpedia.org/resource/Abdus_Salam,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_the_Punjab,seed
http://dbpedia.org/resource/Abdus_Salam,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Atoms_for_Peace_Award,seed
http://dbpedia.org/resource/Abdus_Salam,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Copley_Medal,seed
http://dbpedia.org/resource/Abdus_Salam,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Hughes_Medal,seed
