s,s_type,p,p_type,o,o_type
http://dbpedia.org/resource/Ehrenfried_Walther_von_Tschirnhaus,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Sławnikowice,_Lower_Silesian_Voivodeship",uri
http://dbpedia.org/resource/Ehrenfried_Walther_von_Tschirnhaus,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Poland,uri
http://dbpedia.org/resource/Ehrenfried_Walther_von_Tschirnhaus,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Saxony,uri
http://dbpedia.org/resource/Ehrenfried_Walther_von_Tschirnhaus,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Upper_Lusatia,uri
http://dbpedia.org/resource/Ehrenfried_Walther_von_Tschirnhaus,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Sławnikowice,_Lower_Silesian_Voivodeship",uri
http://dbpedia.org/resource/Ehrenfried_Walther_von_Tschirnhaus,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Poland,uri
http://dbpedia.org/resource/Ehrenfried_Walther_von_Tschirnhaus,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Saxony,uri
http://dbpedia.org/resource/Ehrenfried_Walther_von_Tschirnhaus,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Upper_Lusatia,uri
http://dbpedia.org/resource/Ehrenfried_Walther_von_Tschirnhaus,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Sławnikowice,_Lower_Silesian_Voivodeship",uri
http://dbpedia.org/resource/Ehrenfried_Walther_von_Tschirnhaus,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Poland,uri
http://dbpedia.org/resource/Ehrenfried_Walther_von_Tschirnhaus,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Saxony,uri
http://dbpedia.org/resource/Ehrenfried_Walther_von_Tschirnhaus,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Upper_Lusatia,uri
http://dbpedia.org/resource/Emil_Cohen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Horsens,uri
http://dbpedia.org/resource/Emil_Cohen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Jutland,uri
http://dbpedia.org/resource/Emil_Cohen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Horsens,uri
http://dbpedia.org/resource/Emil_Cohen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Jutland,uri
http://dbpedia.org/resource/Emil_Cohen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Horsens,uri
http://dbpedia.org/resource/Emil_Cohen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Jutland,uri
http://dbpedia.org/resource/Emil_Erlenmeyer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Duchy_of_Nassau,uri
http://dbpedia.org/resource/Emil_Erlenmeyer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Taunusstein,uri
http://dbpedia.org/resource/Emil_Erlenmeyer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Duchy_of_Nassau,uri
http://dbpedia.org/resource/Emil_Erlenmeyer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Taunusstein,uri
http://dbpedia.org/resource/Emil_Erlenmeyer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Duchy_of_Nassau,uri
http://dbpedia.org/resource/Emil_Erlenmeyer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Taunusstein,uri
http://dbpedia.org/resource/Emil_Holub,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Holice,uri
http://dbpedia.org/resource/Emil_Holub,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Bohemia,uri
http://dbpedia.org/resource/Emil_Holub,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Holice,uri
http://dbpedia.org/resource/Emil_Holub,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Bohemia,uri
http://dbpedia.org/resource/Emil_Holub,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Holice,uri
http://dbpedia.org/resource/Emil_Holub,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Bohemia,uri
http://dbpedia.org/resource/Emil_Knoevenagel,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Hanover,uri
http://dbpedia.org/resource/Emil_Knoevenagel,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Hanover,uri
http://dbpedia.org/resource/Emil_Knoevenagel,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Hanover,uri
http://dbpedia.org/resource/Emil_Knoevenagel,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Hanover,uri
http://dbpedia.org/resource/Emil_Knoevenagel,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Hanover,uri
http://dbpedia.org/resource/Emil_Knoevenagel,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Hanover,uri
http://dbpedia.org/resource/Emil_Kraepelin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Confederation,uri
http://dbpedia.org/resource/Emil_Kraepelin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Neustrelitz,uri
http://dbpedia.org/resource/Emil_Kraepelin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Grand_Duchy_of_Mecklenburg-Strelitz,uri
http://dbpedia.org/resource/Emil_Kraepelin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Confederation,uri
http://dbpedia.org/resource/Emil_Kraepelin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Neustrelitz,uri
http://dbpedia.org/resource/Emil_Kraepelin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Grand_Duchy_of_Mecklenburg-Strelitz,uri
http://dbpedia.org/resource/Emil_Kraepelin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Confederation,uri
http://dbpedia.org/resource/Emil_Kraepelin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Neustrelitz,uri
http://dbpedia.org/resource/Emil_Kraepelin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Grand_Duchy_of_Mecklenburg-Strelitz,uri
http://dbpedia.org/resource/Emil_Pfeiffer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Wiesbaden,uri
http://dbpedia.org/resource/Emil_Pfeiffer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Duchy_of_Nassau,uri
http://dbpedia.org/resource/Emil_Pfeiffer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Wiesbaden,uri
http://dbpedia.org/resource/Emil_Pfeiffer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Duchy_of_Nassau,uri
http://dbpedia.org/resource/Emil_Pfeiffer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Wiesbaden,uri
http://dbpedia.org/resource/Emil_Pfeiffer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Duchy_of_Nassau,uri
http://dbpedia.org/resource/Emil_Weyr,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Prague,uri
http://dbpedia.org/resource/Emil_Weyr,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Bohemia,uri
http://dbpedia.org/resource/Emil_Weyr,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Prague,uri
http://dbpedia.org/resource/Emil_Weyr,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Bohemia,uri
http://dbpedia.org/resource/Emil_Weyr,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Prague,uri
http://dbpedia.org/resource/Emil_Weyr,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Bohemia,uri
http://dbpedia.org/resource/Emil_von_Behring,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kreis_Rosenberg_in_Westpreußen,uri
http://dbpedia.org/resource/Emil_von_Behring,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Ławice,uri
http://dbpedia.org/resource/Emil_von_Behring,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Poland,uri
http://dbpedia.org/resource/Emil_von_Behring,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Confederation,uri
http://dbpedia.org/resource/Emil_von_Behring,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Prussia,uri
http://dbpedia.org/resource/Emil_von_Behring,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Province_of_Prussia,uri
http://dbpedia.org/resource/Emil_von_Behring,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kreis_Rosenberg_in_Westpreußen,uri
http://dbpedia.org/resource/Emil_von_Behring,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Ławice,uri
http://dbpedia.org/resource/Emil_von_Behring,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Poland,uri
http://dbpedia.org/resource/Emil_von_Behring,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Confederation,uri
http://dbpedia.org/resource/Emil_von_Behring,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Prussia,uri
http://dbpedia.org/resource/Emil_von_Behring,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Province_of_Prussia,uri
http://dbpedia.org/resource/Emil_von_Behring,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kreis_Rosenberg_in_Westpreußen,uri
http://dbpedia.org/resource/Emil_von_Behring,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Ławice,uri
http://dbpedia.org/resource/Emil_von_Behring,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Poland,uri
http://dbpedia.org/resource/Emil_von_Behring,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Confederation,uri
http://dbpedia.org/resource/Emil_von_Behring,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Prussia,uri
http://dbpedia.org/resource/Emil_von_Behring,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Province_of_Prussia,uri
http://dbpedia.org/resource/Enno_Dirksen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Prussia,uri
http://dbpedia.org/resource/Enno_Dirksen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Eilsum,uri
http://dbpedia.org/resource/Enno_Dirksen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Prussia,uri
http://dbpedia.org/resource/Enno_Dirksen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Eilsum,uri
http://dbpedia.org/resource/Enno_Dirksen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Prussia,uri
http://dbpedia.org/resource/Enno_Dirksen,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Eilsum,uri
http://dbpedia.org/resource/Erhard_Fernholz,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Hiddenhausen,uri
http://dbpedia.org/resource/Erhard_Fernholz,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Hiddenhausen,uri
http://dbpedia.org/resource/Erhard_Fernholz,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Hiddenhausen,uri
http://dbpedia.org/resource/Erich_Hintzsche,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Halberstadt,uri
http://dbpedia.org/resource/Erich_Hintzsche,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Halberstadt,uri
http://dbpedia.org/resource/Erich_Hintzsche,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Halberstadt,uri
http://dbpedia.org/resource/Erich_Werdermann,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Berlin,uri
http://dbpedia.org/resource/Erich_Werdermann,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Empire,uri
http://dbpedia.org/resource/Erich_Werdermann,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Prussia,uri
http://dbpedia.org/resource/Erich_Werdermann,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Berlin,uri
http://dbpedia.org/resource/Erich_Werdermann,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Empire,uri
http://dbpedia.org/resource/Erich_Werdermann,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Prussia,uri
http://dbpedia.org/resource/Erich_Werdermann,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Berlin,uri
http://dbpedia.org/resource/Erich_Werdermann,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Empire,uri
http://dbpedia.org/resource/Erich_Werdermann,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Prussia,uri
http://dbpedia.org/resource/Erika_Cremer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Germany,uri
http://dbpedia.org/resource/Erika_Cremer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Munich,uri
http://dbpedia.org/resource/Erika_Cremer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Germany,uri
http://dbpedia.org/resource/Erika_Cremer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Munich,uri
http://dbpedia.org/resource/Erika_Cremer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Germany,uri
http://dbpedia.org/resource/Erika_Cremer,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Munich,uri
http://dbpedia.org/resource/Ernest_Edwin_Sechler,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Pueblo,_Colorado",uri
http://dbpedia.org/resource/Ernest_Edwin_Sechler,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Pueblo,_Colorado",uri
http://dbpedia.org/resource/Ernest_Edwin_Sechler,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Pueblo,_Colorado",uri
http://dbpedia.org/resource/Ernst_Dieffenbach,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Giessen,uri
http://dbpedia.org/resource/Ernst_Dieffenbach,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Giessen,uri
http://dbpedia.org/resource/Ernst_Dieffenbach,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Giessen,uri
http://dbpedia.org/resource/Ernst_Fuchs_(doctor),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Austria,uri
http://dbpedia.org/resource/Ernst_Fuchs_(doctor),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Vienna,uri
http://dbpedia.org/resource/Ernst_Fuchs_(doctor),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Austria,uri
http://dbpedia.org/resource/Ernst_Fuchs_(doctor),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Vienna,uri
http://dbpedia.org/resource/Ernst_Fuchs_(doctor),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Austria,uri
http://dbpedia.org/resource/Ernst_Fuchs_(doctor),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Vienna,uri
http://dbpedia.org/resource/Ernst_Guillemin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Wisconsin,uri
http://dbpedia.org/resource/Ernst_Guillemin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Milwaukee,uri
http://dbpedia.org/resource/Ernst_Guillemin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Wisconsin,uri
http://dbpedia.org/resource/Ernst_Guillemin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Milwaukee,uri
http://dbpedia.org/resource/Ernst_Guillemin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Wisconsin,uri
http://dbpedia.org/resource/Ernst_Guillemin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Milwaukee,uri
http://dbpedia.org/resource/Ernst_Heinrich_Weber,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Electorate_of_Saxony,uri
http://dbpedia.org/resource/Ernst_Heinrich_Weber,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Holy_Roman_Empire,uri
http://dbpedia.org/resource/Ernst_Heinrich_Weber,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Wittenberg,uri
http://dbpedia.org/resource/Ernst_Heinrich_Weber,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Electorate_of_Saxony,uri
http://dbpedia.org/resource/Ernst_Heinrich_Weber,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Holy_Roman_Empire,uri
http://dbpedia.org/resource/Ernst_Heinrich_Weber,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Wittenberg,uri
http://dbpedia.org/resource/Ernst_Heinrich_Weber,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Electorate_of_Saxony,uri
http://dbpedia.org/resource/Ernst_Heinrich_Weber,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Holy_Roman_Empire,uri
http://dbpedia.org/resource/Ernst_Heinrich_Weber,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Wittenberg,uri
http://dbpedia.org/resource/Ernst_Ruska,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Empire,uri
http://dbpedia.org/resource/Ernst_Ruska,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Grand_Duchy_of_Baden,uri
http://dbpedia.org/resource/Ernst_Ruska,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Heidelberg,uri
http://dbpedia.org/resource/Ernst_Ruska,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Empire,uri
http://dbpedia.org/resource/Ernst_Ruska,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Grand_Duchy_of_Baden,uri
http://dbpedia.org/resource/Ernst_Ruska,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Heidelberg,uri
http://dbpedia.org/resource/Ernst_Ruska,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/German_Empire,uri
http://dbpedia.org/resource/Ernst_Ruska,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Grand_Duchy_of_Baden,uri
http://dbpedia.org/resource/Ernst_Ruska,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Heidelberg,uri
http://dbpedia.org/resource/Ernst_Schröder_(mathematician)__Ernst_Schröder__1,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Mannheim,uri
http://dbpedia.org/resource/Ernst_Schröder_(mathematician)__Ernst_Schröder__1,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Grand_Duchy_of_Baden,uri
